querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
PH2015_09S_Oscillatoriales_45_247.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,6777999,84664,0.8927473,0.9284597,0.987509,7592293,7300262,0.928459690898765,1
PH2015_09S_Oscillatoriales_45_247.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6819042,84753,0.88068306,0.9340818,0.9875711,7742901,7300262,0.9340818178854403,1
PH2015_09S_Oscillatoriales_45_247.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,6818381,77707,0.8988841,0.93399125,0.9886033,7585384,7300262,0.9339912731899211,1
PH2015_09S_Oscillatoriales_45_247.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6751728,82092,0.89553636,0.9248611,0.9878413,7539312,7300262,0.9248610529320729,1
PH2015_09S_Oscillatoriales_45_247.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6737674,78621,0.93154395,0.9229359,0.98833114,7232803,7300262,0.9315439671175891,1
PH2015_09S_Oscillatoriales_45_247.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,6688519,83800,0.88843924,0.9162026,0.98747104,7528392,7300262,0.9162025965643424,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_01D_Oscillatoriales_44_513.fa,2131192,290960,0.37090397,0.36510962,0.86347544,5745940,5837129,0.37090397741709796,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_01D_Oscillatoriales_46_31.fa,4481608,46724,0.87916076,0.7677761,0.98957425,5097598,5837129,0.879160734133998,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_01U_Oscillatoriales_44_212.fa,2175466,296415,0.36055908,0.37269452,0.8637464,6033591,5837129,0.37269452157045013,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_01U_Oscillatoriales_45_14.fa,5441295,60925,0.7686941,0.93218684,0.9888032,7078622,5837129,0.9321868678934455,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_02D_Oscillatoriales_45_1038.fa,4924046,91057,0.8171024,0.8435733,0.98150766,6026229,5837129,0.8435732703525997,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_02U_Oscillatoriales_45_393.fa,5630247,87360,0.76177955,0.9645576,0.9844838,7390914,5837129,0.9645575761645836,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_03D_Oscillatoriales_45_235.fa,5448652,83133,0.75685835,0.93344724,0.98474246,7199038,5837129,0.9334472477822573,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_03U_Oscillatoriales_45_708.fa,5269935,73488,0.78167933,0.90282995,0.98605525,6741812,5837129,0.9028299700075156,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_04D_Oscillatoriales_45_965.fa,5357486,80834,0.7632348,0.917829,0.984912,7019447,5837129,0.91782895324054,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_04U_Oscillatoriales_45_1042.fa,5077219,75428,0.8066108,0.8698144,0.98514384,6294509,5837129,0.8698144241801063,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_05S_Oscillatoriales_45_1152.fa,5452478,66431,0.77593124,0.9341027,0.9878164,7027012,5837129,0.9341027069985947,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_06S_Oscillatoriales_45_83.fa,2280071,265448,0.35931465,0.39061514,0.8835791,6345611,5837129,0.39061514659004454,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4157691,360507,0.6357397,0.71228355,0.9132915,6539927,5837129,0.7122835558371248,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_07D_Oscillatoriales_45_11.fa,1703145,237061,0.3316244,0.29177785,0.86080986,5135765,5837129,0.3316244025963026,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_07D_Oscillatoriales_46_1245.fa,4319777,322245,0.62495786,0.7400517,0.9254024,6912109,5837129,0.7400516589576828,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_07U_Oscillatoriales_46_236.fa,4486535,308753,0.61474085,0.76862013,0.9311823,7298254,5837129,0.7686201555593511,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_08D_Oscillatoriales_45_74.fa,2200903,276125,0.35332662,0.3770523,0.87454015,6229089,5837129,0.37705231458821625,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_08D_Oscillatoriales_46_1646.fa,4332840,344919,0.62616676,0.7422896,0.92039424,6919626,5837129,0.7422895742067719,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_08U_Oscillatoriales_46_180.fa,4507399,312246,0.6199677,0.7721945,0.9307259,7270377,5837129,0.7721945154886931,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_09S_Oscillatoriales_45_247.fa,5605171,60319,0.7678041,0.96026164,0.9892387,7300262,5837129,0.9602616286191379,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_10S_Oscillatoriales_46_199.fa,5836492,0,0.99989086,0.99989086,1.0,5837129,5837129,0.9998908710086757,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_11S_Oscillatoriales_45_847.fa,5460286,69633,0.77668834,0.93544036,0.98724735,7030215,5837129,0.9354403508985325,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_12D_Oscillatoriales_45_607.fa,5512937,67737,0.77751666,0.9444604,0.9877131,7090442,5837129,0.9444603674169271,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_12U_Oscillatoriales_45_315.fa,5599504,67024,0.75048345,0.9592908,0.9880304,7461196,5837129,0.9592907746256765,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_13D_Oscillatoriales_45_19.fa,2031972,280593,0.3438634,0.34811154,0.861911,5909242,5837129,0.34811154593294064,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_13U_Oscillatoriales_45_97.fa,1932586,269300,0.34831688,0.33108503,0.86065304,5548356,5837129,0.3483168707992061,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2015_14S_Oscillatoriales_45_132.fa,1954741,271162,0.34570423,0.33488056,0.86127985,5654374,5837129,0.34570422826647124,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,5677363,57986,0.7528046,0.97262937,0.98978645,7541616,5837129,0.9726293525464317,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,5564721,69825,0.7411749,0.9533318,0.9874522,7507973,5837129,0.953331852011494,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,5298825,61914,0.8106176,0.90777934,0.9883155,6536775,5837129,0.9077793209641246,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,5281775,61629,0.82073075,0.90485835,0.98833174,6435454,5837129,0.9048583644459459,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,5559536,77537,0.7215854,0.9524436,0.98605335,7704613,5837129,0.9524435728591916,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,5386933,62739,0.7851868,0.92287374,0.9883535,6860702,5837129,0.922873727820646,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,5594475,57879,0.7720226,0.9584292,0.98965424,7246517,5837129,0.9584292209406371,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,5709764,51825,0.75522554,0.97818017,0.99092346,7560343,5837129,0.9781801978335583,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,5526284,64891,0.76399934,0.94674695,0.98825777,7233362,5837129,0.9467469367218028,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,4547432,313652,0.60184765,0.77905285,0.9310266,7555786,5837129,0.7790528528665377,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,4546211,313449,0.5962436,0.7788437,0.9310527,7624754,5837129,0.7788436746900745,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,4543221,313330,0.5975324,0.77833146,0.9310335,7603305,5837129,0.7783314365675318,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,5682157,64560,0.7500414,0.97345066,0.9886381,7575791,5837129,0.9734506467134785,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,5689734,64602,0.74995995,0.97474873,0.98864585,7586717,5837129,0.9747487163638151,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,5680781,65066,0.7428491,0.9732149,0.9885463,7647288,5837129,0.9732149143868501,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,5581757,68515,0.75899726,0.9562504,0.9877252,7354120,5837129,0.956250410090303,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,5665024,72159,0.7440941,0.9705155,0.98726237,7613317,5837129,0.9705154708761791,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,5571133,70664,0.7402957,0.95443034,0.9873161,7525551,5837129,0.9544303372428466,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,5603185,70804,0.7386583,0.9599214,0.98736364,7585625,5837129,0.959921392862827,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,5600307,65596,0.73751646,0.95942837,0.9882871,7593467,5837129,0.9594283422552422,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,4561217,310759,0.606299,0.78141445,0.93186927,7523049,5837129,0.7814144590602675,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,4562438,310643,0.60802656,0.78162366,0.93191296,7503682,5837129,0.7816236372367306,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,5571197,68662,0.74686694,0.9544413,0.98767555,7459424,5837129,0.9544413015371084,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,5572225,67582,0.74633276,0.95461744,0.98787165,7466140,5837129,0.9546174155136883,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,5687913,65435,0.7351008,0.97443676,0.98849577,7737596,5837129,0.9744367479286478,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,4531215,312580,0.60478914,0.7762746,0.93101627,7492223,5837129,0.77627460349086,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,5628364,70312,0.74456155,0.964235,0.9875076,7559300,5837129,0.9642349860693502,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,5720393,51485,0.74878794,0.98000115,0.99099976,7639537,5837129,0.9800011272665038,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,5639172,66341,0.7189787,0.96608657,0.9882357,7843309,5837129,0.9660865812628092,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,5611060,63882,0.7455913,0.9612705,0.988615,7525651,5837129,0.9612705150083201,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,5602423,64134,0.7442608,0.9597908,0.98855245,7527500,5837129,0.9597908492342725,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,5526684,64234,0.76355326,0.9468155,0.98837745,7238112,5837129,0.9468154635609389,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,5499621,69495,0.7364368,0.9421791,0.9873637,7467879,5837129,0.9421791089420843,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,5600960,65263,0.7377165,0.9595402,0.9883479,7592293,5837129,0.9595402123201321,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,5702658,64312,0.73650146,0.9769628,0.98872244,7742901,5837129,0.9769628185363044,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,5713905,50957,0.75327826,0.97888964,0.99108195,7585384,5837129,0.9788896219357153,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,5605332,64414,0.74348056,0.96028924,0.98850846,7539312,5837129,0.9602892106718902,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,5531519,65136,0.7647822,0.94764376,0.98822457,7232803,5837129,0.9476437817289972,1
PH2015_10S_Oscillatoriales_46_199.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,5524145,69725,0.7337749,0.9463805,0.9873781,7528392,5837129,0.9463804894495221,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_01D_Oscillatoriales_44_513.fa,2519209,340937,0.43843287,0.35834026,0.86466503,5745940,7030215,0.43843287608293857,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_01D_Oscillatoriales_46_31.fa,4935624,51474,0.9682254,0.70205873,0.9895709,5097598,7030215,0.9682254269559899,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_01U_Oscillatoriales_44_212.fa,2576664,347112,0.42705315,0.36651284,0.8652863,6033591,7030215,0.4270531429790319,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_01U_Oscillatoriales_45_14.fa,6487466,60671,0.91648716,0.9227977,0.990648,7078622,7030215,0.9227976669276828,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_02D_Oscillatoriales_45_1038.fa,5656371,99057,0.9386253,0.8045801,0.98248756,6026229,7030215,0.9386252995032217,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_02U_Oscillatoriales_45_393.fa,6458134,113454,0.87379366,0.9186254,0.98243237,7390914,7030215,0.9186253905463773,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_03D_Oscillatoriales_45_235.fa,6223999,96084,0.8645598,0.88532126,0.98456234,7199038,7030215,0.8853212881825093,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_03U_Oscillatoriales_45_708.fa,5941278,80221,0.8812583,0.8451062,0.9864977,6741812,7030215,0.8812583323296467,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_04D_Oscillatoriales_45_965.fa,6174075,95332,0.87956715,0.87821996,0.9845593,7019447,7030215,0.8795671510875429,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_04U_Oscillatoriales_45_1042.fa,5702843,84947,0.9060028,0.8111904,0.98510444,6294509,7030215,0.9060028351695104,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_05S_Oscillatoriales_45_1152.fa,6460888,68939,0.91943604,0.91901714,0.9893298,7027012,7030215,0.9194360277170439,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_06S_Oscillatoriales_45_83.fa,2653271,307238,0.41812694,0.37740967,0.8842041,6345611,7030215,0.4181269542050403,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4767729,415975,0.7290187,0.6781768,0.912752,6539927,7030215,0.7290186878232738,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_07D_Oscillatoriales_45_11.fa,2022746,278181,0.39385486,0.28772178,0.8624736,5135765,7030215,0.3938548590132142,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_07D_Oscillatoriales_46_1245.fa,4945835,371762,0.71553195,0.7035112,0.9248333,6912109,7030215,0.715531974394501,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_07U_Oscillatoriales_46_236.fa,5134734,357176,0.7035565,0.7303808,0.93043923,7298254,7030215,0.7303807920525901,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_08D_Oscillatoriales_45_74.fa,2566597,321140,0.4120341,0.36508086,0.8748771,6229089,7030215,0.41203408716748147,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_08D_Oscillatoriales_46_1646.fa,4988737,402250,0.7209547,0.70961374,0.9193684,6919626,7030215,0.7209547163387154,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_08U_Oscillatoriales_46_180.fa,5162875,360414,0.7101248,0.73438364,0.9301912,7270377,7030215,0.7343836568298409,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_09S_Oscillatoriales_45_247.fa,6549819,84207,0.89720327,0.931667,0.98714364,7300262,7030215,0.9316669547090665,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_10S_Oscillatoriales_46_199.fa,5479186,69423,0.93867826,0.77937675,0.98732966,5837129,7030215,0.9386782440477159,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_11S_Oscillatoriales_45_847.fa,7029848,0,0.9999478,0.9999478,1.0,7030215,7030215,0.9999477967601276,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_12D_Oscillatoriales_45_607.fa,6876925,44131,0.96988666,0.97819555,0.9935827,7090442,7030215,0.9781955459399179,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_12U_Oscillatoriales_45_315.fa,6905008,42061,0.9254559,0.98219013,0.99390864,7461196,7030215,0.9821901606138645,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_13D_Oscillatoriales_45_19.fa,2397533,328327,0.405726,0.34103268,0.8630563,5909242,7030215,0.4057259797449487,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_13U_Oscillatoriales_45_97.fa,2264408,314140,0.40812233,0.32209656,0.8612706,5548356,7030215,0.4081223338949411,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2015_14S_Oscillatoriales_45_132.fa,2251001,311476,0.39809906,0.3201895,0.86162776,5654374,7030215,0.39809906454719834,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,6505478,78412,0.86261064,0.9253597,0.98794675,7541616,7030215,0.9253597507330857,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,6787764,65676,0.90407413,0.965513,0.9903244,7507973,7030215,0.9655130035141173,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,6110922,60713,0.9348527,0.8692369,0.99006486,6536775,7030215,0.9348527370148123,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,5959603,73721,0.9260579,0.84771276,0.9876299,6435454,7030215,0.9260578973915438,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,6418637,91461,0.8330901,0.9130072,0.98575073,7704613,7030215,0.9130072124394488,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,6405741,69888,0.93368596,0.91117287,0.9890898,6860702,7030215,0.9336859405932513,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,6314315,80952,0.87135863,0.89816815,0.9871796,7246517,7030215,0.8981681214585898,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,6523642,82584,0.8628765,0.92794347,0.9873408,7560343,7030215,0.9279434554988717,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6535840,65809,0.90356874,0.92967856,0.98993105,7233362,7030215,0.9296785375696192,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,5187446,362001,0.6865528,0.73787874,0.93021595,7555786,7030215,0.7378787135244086,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,5188122,361847,0.68043137,0.7379749,0.9302547,7624754,7030215,0.7379748699008494,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,5182087,361909,0.6815572,0.73711646,0.93016154,7603305,7030215,0.7371164324277423,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,6546027,70247,0.8640717,0.93112755,0.9892688,7575791,7030215,0.9311275686447712,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,6546449,69178,0.862883,0.93118757,0.98943275,7586717,7030215,0.9311875952584665,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,6566882,68777,0.85872036,0.9340941,0.9895267,7647288,7030215,0.9340940497552351,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,6979887,34714,0.9491125,0.9928412,0.9950266,7354120,7030215,0.992841186222612,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,6500898,97698,0.8538851,0.9247083,0.98497164,7613317,7030215,0.924708277058383,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,6833073,65532,0.90798306,0.9719579,0.9904096,7525551,7030215,0.9719578988693802,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,6684832,75859,0.88125,0.95087165,0.98865205,7585625,7030215,0.9508716305262357,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,6711069,66494,0.8837951,0.9546037,0.9900919,7593467,7030215,0.9546036643260555,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,5204614,360976,0.6918224,0.74032074,0.9306431,7523049,7030215,0.7403207441024208,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,5199423,360166,0.6929162,0.73958236,0.9307296,7503682,7030215,0.7395823598567043,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,7220277,15036,0.9679403,1.027035,0.99791753,7459424,7030215,1.0270350195548785,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,7195335,14365,0.9637289,1.0234872,0.99800354,7466140,7030215,1.0234871906477967,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,6579530,72518,0.85033256,0.9358931,0.98897827,7737596,7030215,0.9358931412481695,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,5162009,360620,0.6889823,0.7342605,0.9301396,7492223,7030215,0.7342604742529212,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,6474788,85103,0.85653275,0.9209943,0.9868562,7559300,7030215,0.920994308139936,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,6525680,83729,0.85419834,0.9282333,0.9871693,7639537,7030215,0.9282333470597983,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,6475430,80914,0.82559925,0.92108566,0.9875045,7843309,7030215,0.9210856282489227,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,6710445,65000,0.89167637,0.9545149,0.9903136,7525651,7030215,0.9545149045939563,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,6728600,65340,0.89386916,0.95709735,0.9902892,7527500,7030215,0.9570973291712984,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,6531192,64947,0.9023337,0.92901736,0.99005586,7238112,7030215,0.9290173913600082,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,6432150,75967,0.8613088,0.91492933,0.98818946,7467879,7030215,0.9149293442661427,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,6727529,67223,0.88609976,0.956945,0.99000776,7592293,7030215,0.9569449867464935,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6585149,71074,0.85047567,0.9366924,0.9892069,7742901,7030215,0.9366924055665439,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,6518107,83147,0.8592982,0.92715615,0.9872437,7585384,7030215,0.9271561396059722,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6728335,65368,0.8924335,0.9570596,0.9902847,7539312,7030215,0.9570596347337884,1
PH2015_11S_Oscillatoriales_45_847.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6534649,65224,0.9034739,0.9295091,0.9900187,7232803,7030215,0.9295091259655643,1
