name1	name2	scaf_num	mean_popANI	mean_conANI	sum_pop_sites	sum_con_sites	frac_popSNPs	sd_popANI	sd_conANI	median_popANI	median_conANI	watershed_1	watershed_2	row_name	col_name	ani_dRep	ani99_dRep	SNV_mbp.1	pop_age.1	SNV_mbp.2	pop_age.2	pop_age_pair	riv_dist	euc_dist	mean_pi.1	median_pi.1	mean_pi.2	median_pi.2	pi_diff_mean	pi_avg_mean	pi_avg_median	watershed_diff
PH2015_03U	PH2017_37_MFU_D_B	173	0.99452045	0.98926503	32189	65021	0.495055444	0.003248648	0.004431399	0.995176035	0.989951044	39	531	PH2015_03U_Oscillatoriales_45_708	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.98421323	<0.99	4365.385925	Old	1435.29268	Young	Old-Young	292482.1057	54429.24492	0.001777253	7.73E-04	7.06E-04	4.93E-04	0.001071573	0.001241466	6.33E-04	492
PH2015_03U	PH2017_38_RDM_U_B	174	0.995081533	0.989747849	28630	60991	0.46941352	0.002951798	0.004444206	0.995766848	0.990523177	39	31	PH2015_03U_Oscillatoriales_45_708	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9850238	<0.99	4365.385925	Old	1292.420143	Young	Old-Young	20865.27532	10785.4496	0.001777253	7.73E-04	8.44E-04	6.69E-04	9.34E-04	0.001310426	7.21E-04	8
PH2015_03U	PH2017_39_LGB_O_B	172	0.995212914	0.990187091	28323	59804	0.473597084	0.00285159	0.003941357	0.995627301	0.990748679	39	642	PH2015_03U_Oscillatoriales_45_708	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.98540103	<0.99	4365.385925	Old	1184.528593	Young	Old-Young	4427.863581	2904.42549	0.001777253	7.73E-04	7.25E-04	5.52E-04	0.001052222	0.001251142	6.62E-04	603
PH2015_03U	PH2017_40_RAT_O_B	174	0.995831549	0.989916348	24708	61833	0.399592451	0.003046766	0.004913956	0.996247321	0.991159195	39	50	PH2015_03U_Oscillatoriales_45_708	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9856268	<0.99	4365.385925	Old	2792.179699	Old	Old-Old	15264.75796	11117.69249	0.001777253	7.73E-04	0.001378377	6.62E-04	3.99E-04	0.001577815	7.17E-04	11
PH2015_04D	PH2015_04U	174	0.999990248	0.998219974	58	11293	0.005135925	3.08E-05	0.001253069	1	0.998456099	39	39	PH2015_04D_Oscillatoriales_45_965	PH2015_04U_Oscillatoriales_45_1042	0.99240106	0.99-0.995	3015.200244	Old	3801.937384	Old	Old-Old	46.89974178	60.05721793	0.001405342	5.75E-04	0.001585863	6.92E-04	1.81E-04	0.001495603	6.33E-04	0
PH2015_04D	PH2015_05S	172	0.994579418	0.990626472	32821	57169	0.574104847	0.002939846	0.004005879	0.99491207	0.991185627	39	653	PH2015_04D_Oscillatoriales_45_965	PH2015_05S_Oscillatoriales_45_1152	0.9837906	<0.99	3015.200244	Old	1378.465329	Young	Old-Young	7530.06658	4272.465411	0.001405342	5.75E-04	9.32E-04	7.20E-04	4.73E-04	0.001168894	6.47E-04	614
PH2015_04D	PH2015_09S	174	0.993998383	0.990233751	36403	58783	0.619277682	0.003036252	0.004181066	0.994509088	0.991005039	39	531	PH2015_04D_Oscillatoriales_45_965	PH2015_09S_Oscillatoriales_45_247	0.9836494	<0.99	3015.200244	Old	975.7148854	Young	Old-Young	292048.076	54513.30987	0.001405342	5.75E-04	6.61E-04	4.76E-04	7.44E-04	0.001033158	5.25E-04	492
PH2015_04D	PH2015_10S	174	0.996088863	0.988747719	22708	68674	0.330663716	0.002787879	0.004653393	0.996769506	0.989707077	39	951	PH2015_04D_Oscillatoriales_45_965	PH2015_10S_Oscillatoriales_46_199	0.98346317	<0.99	3015.200244	Old	5247.014018	Old	Old-Old	290223.7891	52990.25218	0.001405342	5.75E-04	0.002298106	0.001123644	8.93E-04	0.001851724	8.49E-04	912
PH2015_04D	PH2015_11S	174	0.99398921	0.989959403	34830	59818	0.582266207	0.004068558	0.005066857	0.99498748	0.991058976	39	96	PH2015_04D_Oscillatoriales_45_965	PH2015_11S_Oscillatoriales_45_847	0.9828361	<0.99	3015.200244	Old	960.8379139	Young	Old-Young	158563.206	40416.19429	0.001405342	5.75E-04	5.43E-04	4.60E-04	8.62E-04	9.74E-04	5.17E-04	57
PH2015_04D	PH2015_12D	174	0.993951556	0.99002222	36696	61320	0.598434442	0.003797127	0.004623731	0.994673379	0.99107884	39	160	PH2015_04D_Oscillatoriales_45_965	PH2015_12D_Oscillatoriales_45_607	0.98289776	<0.99	3015.200244	Old	573.3665219	Young	Old-Young	151224.7118	44442.55225	0.001405342	5.75E-04	5.44E-04	5.03E-04	8.61E-04	9.75E-04	5.39E-04	121
PH2015_04D	PH2015_12U	174	0.993946837	0.98996057	36714	61524	0.596742735	0.003798357	0.00462064	0.99468622	0.991030655	39	160	PH2015_04D_Oscillatoriales_45_965	PH2015_12U_Oscillatoriales_45_315	0.98304653	<0.99	3015.200244	Old	508.2295117	Young	Old-Young	151239.2822	44432.86152	0.001405342	5.75E-04	4.54E-04	4.28E-04	9.52E-04	9.30E-04	5.01E-04	121
PH2015_04D	PH2017_01_SCD_O_A	174	0.993970012	0.990292667	35524	58568	0.606542822	0.003607803	0.004310493	0.994664743	0.990861707	39	527	PH2015_04D_Oscillatoriales_45_965	PH2017_01_SCD_O_A_Oscillatoriales_45_88	0.9835286	<0.99	3015.200244	Old	1291.750009	Young	Old-Young	240.3770477	136.7017998	0.001405342	5.75E-04	9.69E-04	7.87E-04	4.36E-04	0.001187326	6.81E-04	488
PH2015_04D	PH2017_02_FOX_O_A	174	0.994380124	0.989727885	31174	60232	0.517565414	0.004227943	0.005133976	0.995334026	0.990691952	39	2.8	PH2015_04D_Oscillatoriales_45_965	PH2017_02_FOX_O_A_Oscillatoriales_45_86	0.98318356	<0.99	3015.200244	Old	2253.392084	Old	Old-Old	23470.82214	12826.31864	0.001405342	5.75E-04	0.001173989	8.13E-04	2.31E-04	0.001289665	6.94E-04	36.2
PH2015_04D	PH2017_03_ELD_O_A	174	0.997059293	0.988201004	17149	71522	0.239772378	0.002763746	0.005470802	0.997683224	0.989323268	39	17	PH2015_04D_Oscillatoriales_45_965	PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20	0.9847835	<0.99	3015.200244	Old	7042.034548	Old	Old-Old	26547.48993	13354.25769	0.001405342	5.75E-04	0.003333966	0.002007313	0.001928624	0.002369654	0.001290974	22
PH2015_04D	PH2017_04_SCI_O_A	174	0.996742275	0.988703437	19725	70074	0.281488141	0.002383596	0.005160526	0.997183195	0.989775796	39	114	PH2015_04D_Oscillatoriales_45_965	PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22	0.9830234	<0.99	3015.200244	Old	6317.619856	Old	Old-Old	28532.97091	14208.77377	0.001405342	5.75E-04	0.003184929	0.001728745	0.001779586	0.002295135	0.00115169	75
PH2015_04D	PH2017_05_CCC_O_A	174	0.999964641	0.997845399	204	13389	0.015236388	9.90E-05	0.001160493	1	0.998057984	39	39	PH2015_04D_Oscillatoriales_45_965	PH2017_05_CCC_O_A_Oscillatoriales_45_72	0.99331516	0.99-0.995	3015.200244	Old	4027.236384	Old	Old-Old	21.4872022	15.3323794	0.001405342	5.75E-04	0.001857712	0.001021113	4.52E-04	0.001631527	7.98E-04	0
PH2015_04D	PH2017_06_SFM_O_A	174	0.99658498	0.988562191	19315	69420	0.278233938	0.002689612	0.004693259	0.997237906	0.989390761	39	40	PH2015_04D_Oscillatoriales_45_965	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	0.9837403	<0.99	3015.200244	Old	6258.916131	Old	Old-Old	41470.92949	23031.62357	0.001405342	5.75E-04	0.002391344	0.001294336	9.86E-04	0.001898343	9.34E-04	1
PH2015_04D	PH2017_07_MST_O_A	174	0.997131531	0.987788156	16544	75904	0.217959528	0.002497815	0.005039975	0.997758459	0.988784431	39	885	PH2015_04D_Oscillatoriales_45_965	PH2017_07_MST_O_A_s25_Oscillatoriales_45_20	0.9829044	<0.99	3015.200244	Old	8157.405328	Old	Old-Old	304794.7126	75664.14137	0.001405342	5.75E-04	0.003186694	0.001918175	0.001781352	0.002296018	0.001246405	846
PH2015_04D	PH2017_08_TRC_O_A	174	0.993561547	0.989613441	37844	61713	0.613225738	0.003793725	0.004614493	0.994280309	0.9904602	39	4.6	PH2015_04D_Oscillatoriales_45_965	PH2017_08_TRC_O_A_Oscillatoriales_45_117	0.9830947	<0.99	3015.200244	Old	1444.138446	Young	Old-Young	305181.2885	75442.42786	0.001405342	5.75E-04	7.73E-04	5.48E-04	6.32E-04	0.001089382	5.61E-04	34.4
PH2015_04D	PH2017_09_SFU_O_A	172	0.994378525	0.990529046	33969	57702	0.588697099	0.003049164	0.00412547	0.994765034	0.991117934	39	1392	PH2015_04D_Oscillatoriales_45_965	PH2017_09_SFU_O_A_Oscillatoriales_45_144	0.9839673	<0.99	3015.200244	Old	1321.772005	Young	Old-Young	75442.41559	38950.68472	0.001405342	5.75E-04	7.18E-04	5.35E-04	6.87E-04	0.001061838	5.55E-04	1353
PH2015_04D	PH2017_13_LAR_U_A	174	0.994144387	0.990329102	33801	57579	0.587036941	0.004106366	0.004664704	0.995031731	0.991450621	39	228	PH2015_04D_Oscillatoriales_45_965	PH2017_13_LAR_U_A_Oscillatoriales_45_90	0.98378956	<0.99	3015.200244	Old	1271.109886	Young	Old-Young	119372.6288	66127.74497	0.001405342	5.75E-04	8.28E-04	6.38E-04	5.77E-04	0.001116864	6.06E-04	189
PH2015_04D	PH2017_14_LAR_D_A	174	0.994225355	0.990510901	33439	56613	0.590659389	0.003969781	0.004482617	0.995076078	0.991541935	39	228	PH2015_04D_Oscillatoriales_45_965	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.98384106	<0.99	3015.200244	Old	1127.433189	Young	Old-Young	119372.6288	66127.74497	0.001405342	5.75E-04	9.86E-04	8.08E-04	4.19E-04	0.001195755	6.91E-04	189
PH2015_04D	PH2017_15_JOR_U_A	174	0.99472813	0.990164027	31460	58703	0.535918096	0.003385008	0.004771114	0.995464149	0.991375011	39	12.2	PH2015_04D_Oscillatoriales_45_965	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.98392487	<0.99	3015.200244	Old	1920.469587	Old	Old-Old	133115.0002	72540.35779	0.001405342	5.75E-04	9.96E-04	6.14E-04	4.10E-04	0.001200447	5.94E-04	26.8
PH2015_04D	PH2017_16_JOR_D_A	174	0.993894231	0.989765865	35660	61641	0.578511056	0.004187326	0.005311224	0.994819427	0.990967055	39	12.2	PH2015_04D_Oscillatoriales_45_965	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.98348737	<0.99	3015.200244	Old	1165.764845	Young	Old-Young	133115.0002	72540.35779	0.001405342	5.75E-04	6.74E-04	5.76E-04	7.31E-04	0.001039836	5.76E-04	26.8
PH2015_04D	PH2017_17_BER_D_A	174	0.995732338	0.989262028	26194	66144	0.396014756	0.00262092	0.005138019	0.996208862	0.990111186	39	22	PH2015_04D_Oscillatoriales_45_965	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.9806421	<0.99	3015.200244	Old	4599.262638	Old	Old-Old	126053.9112	69816.56472	0.001405342	5.75E-04	0.001668937	7.72E-04	2.64E-04	0.00153714	6.73E-04	17
PH2015_04D	PH2017_18_LLB_O_A	174	0.993788553	0.989904307	35207	58650	0.600289855	0.004152749	0.005055902	0.994742812	0.990921192	39	34.5	PH2015_04D_Oscillatoriales_45_965	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9833154	<0.99	3015.200244	Old	1145.794856	Young	Old-Young	206871.763	71225.89949	0.001405342	5.75E-04	6.36E-04	5.04E-04	7.70E-04	0.001020487	5.39E-04	4.5
PH2015_04D	PH2017_19_SFW_U_A	174	0.99592677	0.989679637	24421	63397	0.385207502	0.003194381	0.004806882	0.996472432	0.99054526	39	150	PH2015_04D_Oscillatoriales_45_965	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.98206407	<0.99	3015.200244	Old	4325.579974	Old	Old-Old	23388.98962	12782.77357	0.001405342	5.75E-04	0.001324066	7.13E-04	8.13E-05	0.001364704	6.44E-04	111
PH2015_04D	PH2017_20_SFW_D_A	174	0.994197586	0.990316792	34338	58192	0.590081111	0.003636619	0.004678118	0.994853088	0.991245901	39	150	PH2015_04D_Oscillatoriales_45_965	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.98340607	<0.99	3015.200244	Old	1208.519385	Young	Old-Young	23388.98962	12782.77357	0.001405342	5.75E-04	8.67E-04	6.72E-04	5.39E-04	0.001136009	6.23E-04	111
PH2015_04D	PH2017_24_DOB_U_A	174	0.993879939	0.989852882	35320	60194	0.586769445	0.00419447	0.005204053	0.994891579	0.991050516	39	96	PH2015_04D_Oscillatoriales_45_965	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.9834562	<0.99	3015.200244	Old	981.74609	Young	Old-Young	158568.905	40427.0492	0.001405342	5.75E-04	7.15E-04	6.35E-04	6.91E-04	0.001059991	6.05E-04	57
PH2015_04D	PH2017_25_DOB_D_A	174	0.993868009	0.989813454	35316	60309	0.585584241	0.004233469	0.005268529	0.994898963	0.991047282	39	96	PH2015_04D_Oscillatoriales_45_965	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9835501	<0.99	3015.200244	Old	984.5606522	Young	Old-Young	158568.905	40427.0492	0.001405342	5.75E-04	7.26E-04	6.43E-04	6.79E-04	0.001065642	6.09E-04	57
PH2015_04D	PH2017_26_ELK_O_A	174	0.99419202	0.990399368	33597	57069	0.588708406	0.003894508	0.004477278	0.994964133	0.991346131	39	1590	PH2015_04D_Oscillatoriales_45_965	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.98392	<0.99	3015.200244	Old	1321.101872	Young	Old-Young	92238.36678	50435.44376	0.001405342	5.75E-04	8.63E-04	6.45E-04	5.42E-04	0.001134267	6.10E-04	1551
PH2015_04D	PH2017_28_MFU_U_A	173	0.993472818	0.989680413	37936	60980	0.622105608	0.003724525	0.004881264	0.994293866	0.990809547	39	531	PH2015_04D_Oscillatoriales_45_965	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.98340476	<0.99	3015.200244	Old	1231.97407	Young	Old-Young	292177.0387	54633.78554	0.001405342	5.75E-04	7.35E-04	5.36E-04	6.71E-04	0.001070061	5.55E-04	492
PH2015_04D	PH2017_29_MFU_D_A	173	0.993707715	0.989673537	37455	62306	0.601145957	0.003443927	0.004475234	0.994400236	0.990571715	39	531	PH2015_04D_Oscillatoriales_45_965	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.98302877	<0.99	3015.200244	Old	1522.276053	Young	Old-Young	292177.0387	54633.78554	0.001405342	5.75E-04	9.20E-04	6.77E-04	4.85E-04	0.001162768	6.26E-04	492
PH2015_04D	PH2017_30_WIL_O_A	174	0.99384189	0.990139795	36958	60026	0.615699863	0.003460922	0.004523385	0.994492235	0.990821174	39	80	PH2015_04D_Oscillatoriales_45_965	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9842585	<0.99	3015.200244	Old	1286.254911	Young	Old-Young	286483.7944	49142.98139	0.001405342	5.75E-04	8.74E-04	6.63E-04	5.31E-04	0.001139822	6.19E-04	41
PH2015_04D	PH2017_31_RDM_U_A	174	0.994259339	0.990308866	33544	56834	0.590210086	0.003262121	0.00447792	0.994936289	0.991460857	39	31	PH2015_04D_Oscillatoriales_45_965	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.98385954	<0.99	3015.200244	Old	1172.734237	Young	Old-Young	20560.20838	10896.26956	0.001405342	5.75E-04	9.18E-04	7.70E-04	4.88E-04	0.001161524	6.73E-04	8
PH2015_04D	PH2017_32_RDM_D_A	174	0.994203516	0.990231902	33924	57460	0.590393317	0.003273056	0.004526648	0.994909545	0.991246177	39	31	PH2015_04D_Oscillatoriales_45_965	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.98378325	<0.99	3015.200244	Old	1247.253121	Young	Old-Young	20560.20838	10896.26956	0.001405342	5.75E-04	6.45E-04	5.03E-04	7.61E-04	0.001024975	5.39E-04	8
PH2015_04D	PH2017_33_LGB_O_A	172	0.994387585	0.990624048	33503	56693	0.590954792	0.003055138	0.004060623	0.994804537	0.991281955	39	642	PH2015_04D_Oscillatoriales_45_965	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.98413444	<0.99	3015.200244	Old	1232.37615	Young	Old-Young	4122.796645	3013.924977	0.001405342	5.75E-04	6.54E-04	4.80E-04	7.51E-04	0.001029912	5.27E-04	603
PH2015_04D	PH2017_34_RAT_O_A	174	0.995123712	0.990549314	29034	56921	0.510075368	0.003186134	0.004732934	0.995640244	0.991524128	39	50	PH2015_04D_Oscillatoriales_45_965	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9843029	<0.99	3015.200244	Old	2525.868507	Old	Old-Old	14959.69103	11300.44143	0.001405342	5.75E-04	0.001515282	8.71E-04	1.10E-04	0.001460312	7.23E-04	11
PH2015_04D	PH2017_35_SFW_U_B	174	0.994679901	0.990176319	32196	60179	0.535003905	0.003355647	0.0048064	0.995291462	0.991092293	39	150	PH2015_04D_Oscillatoriales_45_965	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.9834806	<0.99	3015.200244	Old	2130.221482	Old	Old-Old	23388.98962	12782.77357	0.001405342	5.75E-04	0.001001671	6.19E-04	4.04E-04	0.001203507	5.97E-04	111
PH2015_04D	PH2017_36_ELK_O_B	174	0.994148695	0.990357448	33849	57548	0.588187252	0.003917653	0.00454394	0.99493253	0.991290834	39	1590	PH2015_04D_Oscillatoriales_45_965	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.983874	<0.99	3015.200244	Old	1387.57915	Young	Old-Young	92238.36678	50435.44376	0.001405342	5.75E-04	7.31E-04	5.31E-04	6.75E-04	0.001067972	5.53E-04	1551
PH2015_04D	PH2017_37_MFU_D_B	173	0.993744284	0.989796167	37259	61650	0.604363341	0.003364003	0.004366639	0.994487835	0.990631634	39	531	PH2015_04D_Oscillatoriales_45_965	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.9828253	<0.99	3015.200244	Old	1435.29268	Young	Old-Young	292177.0387	54633.78554	0.001405342	5.75E-04	7.06E-04	4.93E-04	7.00E-04	0.001055511	5.34E-04	492
PH2015_04D	PH2017_38_RDM_U_B	174	0.994240971	0.990181084	33696	57636	0.584634603	0.00327696	0.004515143	0.994903219	0.991197705	39	31	PH2015_04D_Oscillatoriales_45_965	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9837454	<0.99	3015.200244	Old	1292.420143	Young	Old-Young	20560.20838	10896.26956	0.001405342	5.75E-04	8.44E-04	6.69E-04	5.62E-04	0.001124471	6.22E-04	8
PH2015_04D	PH2017_39_LGB_O_B	172	0.994422535	0.990686051	33341	56331	0.591876587	0.003028958	0.003943918	0.99487995	0.991127519	39	642	PH2015_04D_Oscillatoriales_45_965	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.98400587	<0.99	3015.200244	Old	1184.528593	Young	Old-Young	4122.796645	3013.924977	0.001405342	5.75E-04	7.25E-04	5.52E-04	6.80E-04	0.001065187	5.63E-04	603
PH2015_04D	PH2017_40_RAT_O_B	174	0.995044127	0.990385755	29683	58465	0.507705465	0.003267713	0.004997334	0.995539823	0.991465132	39	50	PH2015_04D_Oscillatoriales_45_965	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.98432326	<0.99	3015.200244	Old	2792.179699	Old	Old-Old	14959.69103	11300.44143	0.001405342	5.75E-04	0.001378377	6.62E-04	2.70E-05	0.001391859	6.18E-04	11
PH2015_04U	PH2015_05S	172	0.99511003	0.990408089	29710	59080	0.502877454	0.002748316	0.004015426	0.995499281	0.990761769	39	653	PH2015_04U_Oscillatoriales_45_1042	PH2015_05S_Oscillatoriales_45_1152	0.9842147	<0.99	3801.937384	Old	1378.465329	Young	Old-Young	7576.966322	4276.572674	0.001585863	6.92E-04	9.32E-04	7.20E-04	6.53E-04	0.001259154	7.06E-04	614
PH2015_04U	PH2015_09S	174	0.994474152	0.990041036	33447	60329	0.554409985	0.00295281	0.004091225	0.994992309	0.990906374	39	531	PH2015_04U_Oscillatoriales_45_1042	PH2015_09S_Oscillatoriales_45_247	0.9840645	<0.99	3801.937384	Old	975.7148854	Young	Old-Young	292094.9758	54456.01388	0.001585863	6.92E-04	6.61E-04	4.76E-04	9.25E-04	0.001123418	5.84E-04	492
PH2015_04U	PH2015_10S	174	0.996487874	0.988628147	20245	70033	0.289078006	0.002679835	0.004550577	0.997171469	0.989436637	39	951	PH2015_04U_Oscillatoriales_45_1042	PH2015_10S_Oscillatoriales_46_199	0.98392665	<0.99	3801.937384	Old	5247.014018	Old	Old-Old	290270.6889	52933.13141	0.001585863	6.92E-04	0.002298106	0.001123644	7.12E-04	0.001941984	9.08E-04	912
PH2015_04U	PH2015_11S	174	0.994535184	0.989638798	31285	62126	0.503573383	0.00396613	0.005026371	0.995507502	0.990934716	39	96	PH2015_04U_Oscillatoriales_45_1042	PH2015_11S_Oscillatoriales_45_847	0.98352003	<0.99	3801.937384	Old	960.8379139	Young	Old-Young	158610.1057	40385.2728	0.001585863	6.92E-04	5.43E-04	4.60E-04	0.001042809	0.001064458	5.76E-04	57
PH2015_04U	PH2015_12D	174	0.994534822	0.989645476	32950	64001	0.514835706	0.00364873	0.004624987	0.995163972	0.990650232	39	160	PH2015_04U_Oscillatoriales_45_1042	PH2015_12D_Oscillatoriales_45_607	0.9834102	<0.99	3801.937384	Old	573.3665219	Young	Old-Young	151271.6116	44417.43186	0.001585863	6.92E-04	5.44E-04	5.03E-04	0.001041899	0.001064914	5.97E-04	121
PH2015_04U	PH2015_12U	174	0.994532156	0.989567366	32966	64200	0.513489097	0.003651083	0.004658528	0.995163782	0.990656055	39	160	PH2015_04U_Oscillatoriales_45_1042	PH2015_12U_Oscillatoriales_45_315	0.98352593	<0.99	3801.937384	Old	508.2295117	Young	Old-Young	151286.182	44407.72649	0.001585863	6.92E-04	4.54E-04	4.28E-04	0.001132128	0.001019799	5.60E-04	121
PH2015_04U	PH2017_01_SCD_O_A	174	0.994472673	0.990051027	32602	60364	0.54009012	0.003513138	0.004302751	0.995110001	0.990687278	39	527	PH2015_04U_Oscillatoriales_45_1042	PH2017_01_SCD_O_A_Oscillatoriales_45_88	0.98411417	<0.99	3801.937384	Old	1291.750009	Young	Old-Young	287.2767894	190.1800655	0.001585863	6.92E-04	9.69E-04	7.87E-04	6.17E-04	0.001277587	7.39E-04	488
PH2015_04U	PH2017_02_FOX_O_A	174	0.994866867	0.989462127	28273	61985	0.456126482	0.004060228	0.005105975	0.995790584	0.990436939	39	2.8	PH2015_04U_Oscillatoriales_45_1042	PH2017_02_FOX_O_A_Oscillatoriales_45_86	0.9838289	<0.99	3801.937384	Old	2253.392084	Old	Old-Old	23517.72189	12811.29116	0.001585863	6.92E-04	0.001173989	8.13E-04	4.12E-04	0.001379926	7.52E-04	36.2
PH2015_04U	PH2017_03_ELD_O_A	174	0.997387756	0.988111854	14949	72512	0.206158981	0.002655962	0.005532772	0.997953306	0.98925809	39	17	PH2015_04U_Oscillatoriales_45_1042	PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20	0.9852791	<0.99	3801.937384	Old	7042.034548	Old	Old-Old	26594.38967	13346.95382	0.001585863	6.92E-04	0.003333966	0.002007313	0.001748103	0.002459915	0.001349498	22
PH2015_04U	PH2017_04_SCI_O_A	174	0.99714625	0.98859107	17307	71311	0.24269748	0.002275667	0.005075218	0.997490483	0.989584057	39	114	PH2015_04U_Oscillatoriales_45_1042	PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22	0.9834438	<0.99	3801.937384	Old	6317.619856	Old	Old-Old	28579.87065	14205.69752	0.001585863	6.92E-04	0.003184929	0.001728745	0.001599066	0.002385396	0.001210214	75
PH2015_04U	PH2017_05_CCC_O_A	174	0.999975991	0.997344057	156	16821	0.009274122	7.33E-05	0.001598178	1	0.997691282	39	39	PH2015_04U_Oscillatoriales_45_1042	PH2017_05_CCC_O_A_Oscillatoriales_45_72	0.99283534	0.99-0.995	3801.937384	Old	4027.236384	Old	Old-Old	68.38694397	75.32906607	0.001585863	6.92E-04	0.001857712	0.001021113	2.72E-04	0.001721787	8.56E-04	0
PH2015_04U	PH2017_06_SFM_O_A	174	0.996935708	0.988497093	17082	70511	0.242260073	0.002575224	0.004690166	0.997608948	0.989238989	39	40	PH2015_04U_Oscillatoriales_45_1042	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	0.9841123	<0.99	3801.937384	Old	6258.916131	Old	Old-Old	41517.82924	23027.77011	0.001585863	6.92E-04	0.002391344	0.001294336	8.05E-04	0.001988604	9.93E-04	1
PH2015_04U	PH2017_07_MST_O_A	174	0.997464223	0.987690001	14560	77010	0.189066355	0.002420621	0.005061827	0.998042063	0.988782238	39	885	PH2015_04U_Oscillatoriales_45_1042	PH2017_07_MST_O_A_s25_Oscillatoriales_45_20	0.9835254	<0.99	3801.937384	Old	8157.405328	Old	Old-Old	304841.6123	75633.44921	0.001585863	6.92E-04	0.003186694	0.001918175	0.001600831	0.002386278	0.001304929	846
PH2015_04U	PH2017_08_TRC_O_A	174	0.99408243	0.989468159	34778	63293	0.549476245	0.003674249	0.004536264	0.994744265	0.990174021	39	4.6	PH2015_04U_Oscillatoriales_45_1042	PH2017_08_TRC_O_A_Oscillatoriales_45_117	0.9836716	<0.99	3801.937384	Old	1444.138446	Young	Old-Young	305228.1883	75411.59057	0.001585863	6.92E-04	7.73E-04	5.48E-04	8.12E-04	0.001179643	6.20E-04	34.4
PH2015_04U	PH2017_09_SFU_O_A	172	0.994909029	0.990279254	30864	59625	0.51763522	0.002860049	0.004129989	0.995245187	0.99082616	39	1392	PH2015_04U_Oscillatoriales_45_1042	PH2017_09_SFU_O_A_Oscillatoriales_45_144	0.9844642	<0.99	3801.937384	Old	1321.772005	Young	Old-Young	75489.31533	38941.86682	0.001585863	6.92E-04	7.18E-04	5.35E-04	8.68E-04	0.001152099	6.14E-04	1353
PH2015_04U	PH2017_13_LAR_U_A	174	0.994639907	0.990090063	30857	59335	0.52004719	0.004000741	0.004728582	0.995490486	0.991102905	39	228	PH2015_04U_Oscillatoriales_45_1042	PH2017_13_LAR_U_A_Oscillatoriales_45_90	0.9845737	<0.99	3801.937384	Old	1271.109886	Young	Old-Young	119419.5286	66127.99589	0.001585863	6.92E-04	8.28E-04	6.38E-04	7.57E-04	0.001207125	6.65E-04	189
PH2015_04U	PH2017_14_LAR_D_A	174	0.994723567	0.990275151	30479	58396	0.521936434	0.003840602	0.004521335	0.995583165	0.991209933	39	228	PH2015_04U_Oscillatoriales_45_1042	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.9843961	<0.99	3801.937384	Old	1127.433189	Young	Old-Young	119419.5286	66127.99589	0.001585863	6.92E-04	9.86E-04	8.08E-04	6.00E-04	0.001286016	7.50E-04	189
PH2015_04U	PH2017_15_JOR_U_A	174	0.995258967	0.989932231	28364	60527	0.468617311	0.003196272	0.004829994	0.995824003	0.99117673	39	12.2	PH2015_04U_Oscillatoriales_45_1042	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.98429406	<0.99	3801.937384	Old	1920.469587	Old	Old-Old	133161.8999	72546.84749	0.001585863	6.92E-04	9.96E-04	6.14E-04	5.90E-04	0.001290707	6.53E-04	26.8
